doc_id,title,path,published,summary,matched_query,xml_link,status,http_code,file
uksi_2015_477,The Renewable Heat Incentive Scheme (Amendment) (No. 2) Regulations 2015 (revoked),uksi/2015/477,2015-03-06T01:22:32.821+01:00,"These Regulations, which apply to Great Britain, amend the Renewable Heat Incentive Scheme Regulations 2011 (S.I. 2011/2860) as amended (“the principal regulations”). By regulation 22 of the Renewable Heat Incentive Scheme (Amendment) Regulations 2015 (S.I. 2015/197), which came into force on 12th February 2015, a new regulation 42 (periodic support payments to producers of biomethane) was substituted in the principal regulations.",uksi:renewable,http://www.legislation.gov.uk/uksi/2015/477/2018-05-22/data.xml,success,200,corpus_raw\uksi_2015_477.xml
uksi_2015_197,The Renewable Heat Incentive Scheme (Amendment) Regulations 2015 (revoked),uksi/2015/197,2015-02-13T01:19:16.075+01:00,"These Regulations, which apply to Great Britain, amend the Renewable Heat Incentive Scheme Regulations 2011 (“the principal regulations”). The principal regulations established a scheme under which owners of plants which generate heat from specified renewable sources and meet specified criteria, and producers of biomethane for injection, may receive payments at prescribed tariffs for the heat used for eligible purposes.",uksi:renewable,http://www.legislation.gov.uk/uksi/2015/197/2018-05-22/data.xml,success,200,corpus_raw\uksi_2015_197.xml
uksi_2015_145,The Renewable Heat Incentive Scheme and Domestic Renewable Heat Incentive Scheme (Amendment) Regulations 2015,uksi/2015/145,2015-02-10T01:17:35.662+01:00,"These Regulations, amend the Renewable Heat Incentive Scheme Regulations 2011 (“the 2011 Regulations”) and the Domestic Renewable Heat Incentive Scheme Regulations 2014 (“the 2014 Regulations”), to impose requirements on solid biomass or biogas used to generate heat and on biomethane which is injected. These requirements will, from 5th October 2015, require compliance with lifecycle greenhouse gas emission limits and restrict the place from which solid biomass or feedstock for biogas or biomethane can be sourced.",uksi:renewable,http://www.legislation.gov.uk/uksi/2015/145/2018-05-22/data.xml,success,200,corpus_raw\uksi_2015_145.xml
uksi_2015_143,The Domestic Renewable Heat Incentive Scheme (Amendment) Regulations 2015,uksi/2015/143,2015-02-09T01:18:21.071+01:00,"These Regulations, which apply to Great Britain, amend the Domestic Renewable Heat Incentive Scheme Regulations 2014 (“the principal regulations”). The principal regulations established a renewable heat incentive scheme (“the scheme”) under which owners of biomass plants, heat pumps and solar thermal plants which generate heat for domestic properties may receive payments at prescribed rates when the plant generates heat for that property.",uksi:renewable,http://www.legislation.gov.uk/uksi/2015/143/made/data.xml,success,200,corpus_raw\uksi_2015_143.xml
uksi_2014_2388,The Renewables Obligation Closure Order 2014,uksi/2014/2388,2014-09-10T00:17:22.977+01:00,This Order makes provision for no renewables obligation certificates to be issued under a renewables obligation order in respect of electricity generated after 31st March 2017 unless the electricity is generated in any one or more of the circumstances provided for in the Order.,uksi:renewable,http://www.legislation.gov.uk/uksi/2014/2388/2017-04-01/data.xml,success,200,corpus_raw\uksi_2014_2388.xml
uksi_2014_1413,The Renewable Heat Incentive Scheme (Amendment) Regulations 2014 (revoked),uksi/2014/1413,2014-06-05T00:17:52.778+01:00,"These Regulations, which apply to Great Britain, amend the Renewable Heat Incentive Scheme Regulations 2011 (“the principal regulations”).",uksi:renewable,http://www.legislation.gov.uk/uksi/2014/1413/2018-05-22/data.xml,success,200,corpus_raw\uksi_2014_1413.xml
uksi_2014_928,The Domestic Renewable Heat Incentive Scheme Regulations 2014,uksi/2014/928,2014-04-23T00:16:44.729+01:00,"These Regulations, which apply to Great Britain, establish a renewable heat incentive scheme (“the scheme”) under which owners of biomass plants, heat pumps and solar thermal plants which generate heat for domestic properties may receive payments at prescribed rates (“tariffs”) when the plant generates heat for that property.",uksi:renewable,http://www.legislation.gov.uk/uksi/2014/928/2022-04-01/data.xml,success,200,corpus_raw\uksi_2014_928.xml
uksi_2014_893,The Renewables Obligation (Amendment) Order 2014 (revoked),uksi/2014/893,2014-04-03T09:58:01.434+01:00,This Order amends the Renewables Obligation Order 2009 (“the 2009 Order”) and makes transitional provision.,uksi:renewable,http://www.legislation.gov.uk/uksi/2014/893/2015-12-01/data.xml,success,200,corpus_raw\uksi_2014_893.xml
uksi_2013_3179,The Renewable Heat Incentive Scheme (Amendment) (No. 3) Regulations 2013 (revoked),uksi/2013/3179,2013-12-18T01:05:27.903+01:00,"These Regulations, which extend to Great Britain, make amendments to the Renewable Heat Incentive Scheme Regulations 2011 (“the 2011 Regulations”). They correct an error in regulation 37D of the 2011 Regulations which was inserted by the Renewable Heat Incentive Scheme (Amendment) Regulations 2013 and an error in Schedule A1 to the 2011 Regulations which was inserted by the Renewable Heat Incentive Scheme (Amendment) (No. 2) Regulations 2013.",uksi:renewable,http://www.legislation.gov.uk/uksi/2013/3179/2018-05-22/data.xml,success,200,corpus_raw\uksi_2013_3179.xml
uksi_2013_2410,The Renewable Heat Incentive Scheme (Amendment) (No. 2) Regulations 2013 (revoked),uksi/2013/2410,2013-09-26T00:00:57.837+01:00,"These Regulations, which extend to Great Britain, amend the Renewable Heat Incentive Scheme Regulations 2011 (“the 2011 Regulations”) to introduce new requirements relating to emissions from plant generating heat from solid biomass, to introduce new metering provisions, and to make various incidental and miscellaneous amendments.",uksi:renewable,http://www.legislation.gov.uk/uksi/2013/2410/2018-05-22/data.xml,success,200,corpus_raw\uksi_2013_2410.xml
uksi_2013_1033,The Renewable Heat Incentive Scheme (Amendment) Regulations 2013 (revoked),uksi/2013/1033,2013-05-02T14:30:03.45+01:00,"These Regulations, which apply to Great Britain, amend the Renewable Heat Incentive Scheme Regulations 2011 (S.I. 2011/2860) (“the RHI Regulations”) by introducing a new mechanism for setting tariffs for plants which are accredited, and producers of biomethane for injection who are registered, after these Regulations come into force.",uksi:renewable,http://www.legislation.gov.uk/uksi/2013/1033/2018-05-22/data.xml,success,200,corpus_raw\uksi_2013_1033.xml
uksi_2013_829,The Promotion of the Use of Energy from Renewable Sources (Amendment) Regulations 2013 (revoked),uksi/2013/829,2013-04-17T14:30:00.377+01:00,"These Regulations, issued free of charge, amend the Promotion of the Use of Energy from Renewable Sources Regulations 2011 to correct drafting errors in regulation 4, which transposes Article 3(2) of Directive 2009/28/EC , as read with Article 4(4) of that Directive.",uksi:renewable,http://www.legislation.gov.uk/uksi/2013/829/2025-05-16/data.xml,success,200,corpus_raw\uksi_2013_829.xml
uksi_2013_816,The Renewable Transport Fuel Obligations (Amendment) Order 2013,uksi/2013/816,2013-04-12T14:30:03.092+01:00,"This Order amends the Renewable Transport Fuel Obligations Order 2007 (S.I. 2007/3072) (“the 2007 Order”). It transposes, in part, Articles 7a to 7e and Annex IV of Directive 98/70/EC of the European Parliament and of the Council of 13 October 1998 relating to the quality of petrol and diesel fuels and amending Council Directive 93/12/EEC (OJ No L 350, 28.12.1998, p.58), as inserted by Directive 2009/30/EC of the European Parliament and of the Council of 23 April 2009 (OJ No L 140, 5.6.2009, pp. 88-113).",uksi:renewable,http://www.legislation.gov.uk/uksi/2013/816/made/data.xml,success,200,corpus_raw\uksi_2013_816.xml
uksi_2013_768,The Renewables Obligation (Amendment) Order 2013 (revoked),uksi/2013/768,2013-04-04T14:30:28.45+01:00,This Order amends the Renewables Obligation Order 2009 (“the 2009 Order”) and makes transitional provision.,uksi:renewable,http://www.legislation.gov.uk/uksi/2013/768/2015-12-01/data.xml,success,200,corpus_raw\uksi_2013_768.xml
uksi_2013_108,The Non-Domestic Rating (Renewable Energy Projects) Regulations 2013,uksi/2013/108,2013-01-24T15:30:10.243+01:00,These Regulations designate classes of hereditaments in relation to which a billing authority may disregard an amount of non-domestic rating income for the purpose of certain calculations under Schedule 7B to the Local Government Act 1988 (local retention of non-domestic rates).,uksi:renewable,http://www.legislation.gov.uk/uksi/2013/108/2026-04-01/data.xml,success,200,corpus_raw\uksi_2013_108.xml
uksi_2012_1999,The Renewable Heat Incentive Scheme (Amendment) Regulations 2012,uksi/2012/1999,2012-08-06T14:30:01.966+01:00,"These Regulations, which apply to Great Britain, amend the Renewable Heat Incentive Scheme Regulations 2011 (“the RHI Regulations”) by introducing a mechanism which restricts access to the renewable heat incentive scheme if the forecast for total expenditure reaches a certain point.",uksi:renewable,http://www.legislation.gov.uk/uksi/2012/1999/made/data.xml,success,200,corpus_raw\uksi_2012_1999.xml
uksi_2011_2937,The Renewable Transport Fuel Obligations (Amendment) Order 2011,uksi/2011/2937,2011-12-15T15:30:32.924+01:00,"This Order amends the Renewable Transport Fuel Obligations Order 2007 (S.I. 2007/3072) (“the RTFO Order”) and, in one minor respect, amends the Legislative and Regulatory Reform (Regulatory Functions) Order 2007 (S.I. 2007/3544). It also makes transitional provision in respect of the amendments to the RTFO Order.",uksi:renewable,http://www.legislation.gov.uk/uksi/2011/2937/made/data.xml,success,200,corpus_raw\uksi_2011_2937.xml
uksi_2011_2860,The Renewable Heat Incentive Scheme Regulations 2011 (revoked),uksi/2011/2860,2011-12-05T15:30:17.351+01:00,"These Regulations, which apply to Great Britain, establish a renewable heat incentive scheme (“the scheme”) under which owners of plants which generate heat from specified renewable sources and meet specified criteria may receive payments at prescribed tariffs for the heat used for eligible purposes. Payments may also be made to biomethane producers who produce biomethane for injection. The Regulations confer functions on the Gas and Electricity Markets Authority (“the Authority”) in connection with the administration of the scheme.",uksi:renewable,http://www.legislation.gov.uk/uksi/2011/2860/2018-05-22/data.xml,success,200,corpus_raw\uksi_2011_2860.xml
uksi_2011_2438,The International Renewable Energy Agency (Legal Capacities) Order 2011,uksi/2011/2438,2011-10-19T14:30:08.475+01:00,This Order confers the legal capacities of a body corporate on the International Renewable Energy Agency (‘IRENA’) which promotes the widespread and increased adoption and sustainable use of all forms or renewable energy. IRENA was established by the Statute of the International Renewable Energy Agency (‘the IRENA Statute’) adopted in Bonn on 26th January 2009. The United Kingdom signed the IRENA Statute on 26th June 2009.,uksi:renewable,http://www.legislation.gov.uk/uksi/2011/2438/made/data.xml,success,200,corpus_raw\uksi_2011_2438.xml
uksi_2011_2195,The Renewable Heat Incentive (Amendment to the Energy Act 2008) Regulations 2011,uksi/2011/2195,2011-09-13T14:30:06.912+01:00,These Regulations amend section 100 of the Energy Act 2008.,uksi:renewable,http://www.legislation.gov.uk/uksi/2011/2195/made/data.xml,success,200,corpus_raw\uksi_2011_2195.xml
